Oracle,2019,2019-04,block,1
SYSGO,2011,2011-03,drivers,1
Nick Piggin,2005,2005-11,scripts,31
amd.com,2012,2012-12,net,1
SUSE Linux,2015,2015-10,include,7
Huawei Technologies,2006,2006-05,MAINTAINERS,2
Red Hat,2011,2011-03,lib,8
The Linux Kernel Archives,2011,2011-06,MAINTAINERS,2
amd.com,2011,2011-03,include,7
Linaro,2006,2006-12,Documentation,2
Linaro,2006,2006-12,kernel,1
Broadcom,2013,2013-03,net,12
SUSE Linux,2021,2021-03,MAINTAINERS,3
Oracle,2015,2015-04,arch,18
Netronome Systems,2019,2019-08,kernel,4
Texas Instruments,2022,2022-01,include,2
Jason A. Donenfeld,2019,2019-05,tools,2
amd.com,2016,2016-07,Documentation,2
Linux Foundation,2015,2015-08,drivers,4
Huawei Technologies,2005,2005-09,lib,2
Linaro,2006,2006-09,kernel,2
SUSE Linux,2017,2017-01,usr,2
Red Hat,2020,2020-07,Documentation,7
Linaro,2018,2018-10,Documentation,10
Sebastian Radtke,2007,2007-10,include,5
amd.com,2007,2007-02,...,1
Texas Instruments,2016,2016-12,arch,66
amd.com,2018,2018-10,block,7
Texas Instruments,2012,2012-09,MAINTAINERS,1
The Linux Kernel Archives,2020,2020-09,sound,1
Texas Instruments,2018,2018-10,Documentation,14
Alibaba,2022,2022-10,arch,1
Mellanox Technologies,2021,2021-05,tools,4
Oracle,2007,2007-02,init,1
Oracle,2020,2020-02,arch,2
Linaro,2021,2021-03,block,9
Huawei Technologies,2016,2016-10,tools,1
Linaro,2014,2014-06,lib,1
Linaro,2014,2014-06,tools,11
Linux Foundation,2009,2009-06,MAINTAINERS,1
Texas Instruments,2012,2012-06,MAINTAINERS,3
Sony,2020,2020-11,sound,7
Intel,2006,2006-01,...,12
Oracle,2021,2021-08,tools,6
Linux Foundation,2022,2022-05,Makefile,4
amd.com,2020,2020-05,arch,13
Alibaba,2020,2020-04,mm,11
amd.com,2010,2010-03,Documentation,2
Texas Instruments,2022,2022-08,arch,7
Red Hat,2011,2011-08,MAINTAINERS,4
Broadcom,2020,2020-07,net,13
Red Hat,2011,2011-10,lib,6
Synaptics,2020,2020-11,...,2
Texas Instruments,2018,2018-01,kernel,1
Linux Foundation,2009,2009-03,arch,7
SUSE Linux,2007,2007-01,MAINTAINERS,2
amd.com,2014,2014-01,include,7
Nick Piggin,2013,2013-07,arch,2
SUSE Linux,2005,2005-05,fs,9
Linaro,2013,2013-04,MAINTAINERS,4
Linux Foundation,2010,2010-09,drivers,75
SYSGO,2008,2008-09,include,1
SYSGO,2008,2008-09,net,3
Nick Piggin,2013,2013-10,fs,20
Alibaba,2018,2018-08,block,2
Linaro,2015,2015-05,init,1
Intel,2016,2016-05,block,3
The Linux Kernel Archives,2011,2011-01,block,9
Red Hat,2017,2017-06,lib,4
Broadcom,2012,2012-10,fs,22
SUSE Linux,2010,2010-02,Documentation,2
SUSE Linux,2016,2016-06,...,1
SUSE Linux,2016,2016-06,include,6
The Linux Kernel Archives,2008,2008-12,fs,5
PMC-Sierra,2022,2022-02,drivers,14
Rohm Semiconductor,2019,2019-02,include,1
Texas Instruments,2019,2019-05,sound,3
Broadcom,2009,2009-06,include,5
Broadcom,2009,2009-06,init,1
Broadcom,2009,2009-06,kernel,4
Broadcom,2009,2009-06,mm,2
Oracle,2005,2005-08,arch,3
Oracle,2005,2005-08,include,6
David M. Loft,2016,2016-07,include,1
David M. Loft,2016,2016-07,net,2
Texas Instruments,2012,2012-08,net,12
Oracle,2010,2010-01,block,4
Vaisala,2018,2018-05,drivers,1
Texas Instruments,2010,2010-03,mm,2
Linux Foundation,2019,2019-03,arch,33
Linux Foundation,2019,2019-03,fs,5
SUSE Linux,2008,2008-05,lib,1
Linaro,2008,2008-12,MAINTAINERS,2
Oracle,2020,2020-01,kernel,4
Arnd Bergmann,2013,2013-05,arch,9
amd.com,2012,2012-03,kernel,4
Samsung Electronics,2005,2005-11,arch,30
Samsung Electronics,2021,2021-08,drivers,17
SUSE Linux,2010,2010-05,net,1
SYSGO,2016,2016-10,drivers,1
Nick Piggin,2021,2021-10,tools,11
Red Hat,2016,2016-09,MAINTAINERS,3
The Linux Kernel Archives,2013,2013-04,lib,2
Linux Foundation,2021,2021-04,certs,1
Red Hat,2007,2007-05,ipc,1
Nick Piggin,2006,2006-04,sound,8
Mellanox Technologies,2017,2017-12,...,6
Synaptics,2020,2020-10,drivers,14
Linaro,2014,2014-10,...,5
Linux Foundation,2016,2016-01,Makefile,4
Jason A. Donenfeld,2018,2018-12,Kbuild,4
Jason A. Donenfeld,2018,2018-12,Makefile,8
Jason A. Donenfeld,2018,2018-12,firmware,3
Jason A. Donenfeld,2018,2018-12,kernel,8
Huawei Technologies,2017,2017-03,include,4
Huawei Technologies,2017,2017-03,mm,2
Huawei Technologies,2013,2013-03,mm,1
Broadcom,2022,2022-05,.clang-format,1
SYSGO,2017,2017-09,include,1
The Linux Kernel Archives,2012,2012-09,fs,1
amd.com,2012,2012-03,MAINTAINERS,1
Hammerspace,2018,2018-12,net,12
Jason A. Donenfeld,2017,2017-07,Makefile,3
Proton Technologies,2008,2008-03,arch,1
Red Hat,2020,2020-11,virt,1
Intel,2010,2010-01,Documentation,3
Motorola Mobility,2011,2011-04,drivers,15
Motorola Mobility,2011,2011-04,include,6
Huawei Technologies,2018,2018-01,include,7
Linaro,2020,2020-09,Documentation,5
Jason A. Donenfeld,2019,2019-08,Documentation,8
Mellanox Technologies,2016,2016-10,Documentation,1
Mellanox Technologies,2016,2016-10,lib,4
Nick Piggin,2018,2018-12,lib,10
Red Hat,2009,2009-10,lib,5
Proton Technologies,2014,2014-12,include,2
Linaro,2019,2019-07,virt,1
Intel,2021,2021-06,lib,12
Nick Piggin,2018,2018-04,lib,10
David M. Loft,2011,2011-03,drivers,29
Samsung Electronics,2012,2012-05,scripts,1
Alibaba,2016,2016-03,fs,12
Alibaba,2016,2016-03,include,3
Huawei Technologies,2015,2015-04,net,4
Samsung Electronics,2017,2017-09,MAINTAINERS,1
Huawei Technologies,2007,2007-11,MAINTAINERS,1
Broadcom,2019,2019-08,lib,1
Linux Foundation,2022,2022-11,Makefile,1
The Linux Kernel Archives,2011,2011-10,mm,2
Intel,2019,2019-12,security,2
Red Hat,2018,2018-12,security,40
Jason A. Donenfeld,2018,2018-08,Makefile,5
Huawei Technologies,2006,2006-12,sound,6
Red Hat,2005,2005-08,sound,9
amd.com,2017,2017-09,MAINTAINERS,2
amd.com,2005,2005-08,net,3
SUSE Linux,2011,2011-04,include,7
amd.com,2009,2009-06,fs,10
The Linux Kernel Archives,2007,2007-05,drivers,7
Intel,2011,2011-09,tools,13
Red Hat,2021,2021-09,ipc,1
Netronome Systems,2019,2019-06,samples,2
Linux Foundation,2015,2015-11,drivers,9
Linux Foundation,2015,2015-11,kernel,3
Linux Foundation,2015,2015-11,lib,1
Samsung Electronics,2011,2011-10,...,1
Arnd Bergmann,2008,2008-12,arch,2
The Linux Kernel Archives,2014,2014-04,init,2
The Linux Kernel Archives,2014,2014-04,scripts,6
Intel,2011,2011-02,tools,6
WIA,2007,2007-01,arch,1
Sony,2009,2009-12,arch,6
Huawei Technologies,2018,2018-11,sound,1
Oracle,2019,2019-06,kernel,4
Intel,2016,2016-09,lib,3
Metanate,2017,2017-11,drivers,1
Nick Piggin,2013,2013-10,{lib => kernel,2
Nick Piggin,2013,2013-10,lib,3
The Linux Kernel Archives,2014,2014-06,arch,30
Samsung Electronics,2016,2016-01,...,4
SUSE Linux,2017,2017-04,block,3
Linaro,2015,2015-10,fs,2
David M. Loft,2007,2007-07,kernel,2
Linaro,2008,2008-01,sound,16
The Linux Kernel Archives,2010,2010-10,firmware,1
Amazon Lab126,2009,2009-11,drivers,14
Huawei Technologies,2008,2008-12,include,7
Huawei Technologies,2015,2015-01,kernel,2
Samsung Electronics,2008,2008-11,net,32
Red Hat,2009,2009-03,sound,44
Oracle,2021,2021-05,Documentation,1
Nick Piggin,2016,2016-09,tools,6
Oracle,2017,2017-08,mm,5
Sony,2016,2016-09,arch,17
Intel,2011,2011-03,tools,23
SUSE Linux,2022,2022-02,Documentation,2
SUSE Linux,2022,2022-02,tools,1
Oracle,2021,2021-09,mm,5
Linux Foundation,2011,2011-01,Makefile,3
Nick Piggin,2019,2019-03,lib,1
Samsung Electronics,2018,2018-08,mm,5
Linaro,2005,2005-08,net,2
Intel,2008,2008-08,{include,177
Intel,2008,2008-08,...,8
amd.com,2006,2006-01,MAINTAINERS,1
amd.com,2006,2006-01,include,43
Linux Foundation,2011,2011-07,include,4
Linux Foundation,2011,2011-07,mm,5
Red Hat,2019,2019-02,MAINTAINERS,4
Mellanox Technologies,2019,2019-01,Documentation,5
Jack Cox,2012,2012-07,drivers,1
SUSE Linux,2015,2015-11,block,9
SUSE Linux,2015,2015-11,...,1
SUSE Linux,2015,2015-11,fs,16
SUSE Linux,2015,2015-11,kernel,6
SUSE Linux,2015,2015-11,lib,3
SUSE Linux,2015,2015-11,net,6
Alibaba,2018,2018-10,block,1
Texas Instruments,2007,2007-12,drivers,27
The Linux Kernel Archives,2008,2008-10,mm,2
Linux Foundation,2017,2017-11,drivers,6
Linux Foundation,2017,2017-11,fs,103
Linux Foundation,2017,2017-11,include,4
Linux Foundation,2017,2017-11,ipc,1
Linux Foundation,2017,2017-11,mm,6
Linux Foundation,2017,2017-11,security,2
SUSE Linux,2010,2010-04,Documentation,3
Linaro,2016,2016-12,tools,4
Red Hat,2006,2006-02,kernel,9
Mellanox Technologies,2008,2008-05,drivers,7
Mellanox Technologies,2008,2008-05,include,13
Mellanox Technologies,2008,2008-05,kernel,2
Sony,2014,2014-01,MAINTAINERS,1
Arnd Bergmann,2020,2020-12,include,2
David M. Loft,2015,2015-09,net,4
Samsung Electronics,2016,2016-09,fs,4
Broadcom,2018,2018-12,include,3
Red Hat,2005,2005-06,security,19
Sony,2019,2019-07,kernel,2
Texas Instruments,2018,2018-02,sound,6
Huawei Technologies,2014,2014-05,Documentation,7
Netronome Systems,2022,2022-04,tools,1
Texas Instruments,2022,2022-06,io_uring,1
The Linux Kernel Archives,2022,2022-09,samples,2
The Linux Kernel Archives,2019,2019-02,sound,2
Intel,2016,2016-08,scripts,1
Red Hat,2009,2009-01,mm,15
Linux Foundation,2011,2011-03,fs,4
Red Hat,2009,2009-05,sound,2
SUSE Linux,2019,2019-06,...,3
Nick Piggin,2013,2013-10,Documentation,3
Linaro,2007,2007-10,drivers,9
Samsung Electronics,2019,2019-07,arch,10
Mellanox Technologies,2017,2017-05,MAINTAINERS,4
David M. Loft,2006,2006-01,drivers,4
Red Hat,2015,2015-06,MAINTAINERS,5
Linaro,2010,2010-02,init,2
Nick Piggin,2011,2011-09,block,4
Broadcom,2021,2021-12,arch,6
Broadcom,2016,2016-05,Documentation,3
Alibaba,2017,2017-07,drivers,1
SUSE Linux,2019,2019-04,fs,12
Intel,2006,2006-05,mm,1
Sony,2007,2007-07,drivers,16
SUSE Linux,2007,2007-11,samples,6
SUSE Linux,2015,2015-09,fs,17
Samsung Electronics,2006,2006-02,include,3
Red Hat,2015,2015-10,...,7
Red Hat,2020,2020-01,virt,13
Linaro,2012,2012-08,Documentation,8
Alibaba,2018,2018-09,tools,4
SUSE Linux,2016,2016-03,net,1
Intel,2007,2007-11,Makefile,5
Intel,2007,2007-11,README,2
Intel,2007,2007-11,scripts,7
Linaro,2013,2013-12,tools,16
Huawei Technologies,2013,2013-06,{arch,2
Huawei Technologies,2013,2013-06,init,2
Oracle,2007,2007-02,scripts,7
The Linux Kernel Archives,2022,2022-02,ipc,5
Linaro,2014,2014-04,net,3
Red Hat,2020,2020-05,security,12
Samsung Electronics,2018,2018-03,scripts,1
Linaro,2010,2010-05,kernel,9
Alibaba,2014,2014-11,drivers,1
Jason A. Donenfeld,2019,2019-06,samples,2
Mellanox Technologies,2016,2016-04,arch,2
Samsung Electronics,2017,2017-05,include,16
Oracle,2012,2012-12,Documentation,6
Nick Piggin,2011,2011-11,arch,17
Oracle,2018,2018-05,virt,4
Linux Foundation,2022,2022-08,fs,1
Nick Piggin,2009,2009-05,kernel,8
Intel,2006,2006-08,sound,5
SUSE Linux,2006,2006-06,kernel,6
Oracle,2012,2012-08,scripts,1
Linux Foundation,2018,2018-02,Makefile,3
Samsung Electronics,2021,2021-06,sound,1
Red Hat,2019,2019-08,init,2
Mellanox Technologies,2010,2010-06,fs,11
Linaro,2016,2016-10,virt,12
Huawei Technologies,2007,2007-02,Documentation,2
Linux Foundation,2010,2010-12,net,3
Samsung Electronics,2016,2016-05,Documentation,6
amd.com,2013,2013-08,include,3
Red Hat,2011,2011-06,samples,1
Huawei Technologies,2010,2010-01,MAINTAINERS,3
Nick Piggin,2018,2018-04,fs,22
Nick Piggin,2018,2018-04,include,21
Nick Piggin,2018,2018-04,kernel,16
Nick Piggin,2018,2018-04,tools,4
Intel,2010,2010-07,Documentation,9
Proton Technologies,2013,2013-07,arch,3
Huawei Technologies,2005,2005-11,fs,14
Linaro,2015,2015-02,Documentation,2
Huawei Technologies,2021,2021-11,ipc,1
Huawei Technologies,2021,2021-11,mm,27
Intel,2011,2011-12,sound,116
Oracle,2014,2014-07,sound,3
The Linux Kernel Archives,2018,2018-07,.mailmap,1
Vaisala,2021,2021-04,...,1
Huawei Technologies,2019,2019-01,tools,4
Broadcom,2009,2009-08,...,9
Texas Instruments,2020,2020-10,tools,1
Huawei Technologies,2010,2010-08,net,4
The Linux Kernel Archives,2007,2007-09,arch,6
The Linux Kernel Archives,2007,2007-09,include,3
David M. Loft,2006,2006-05,net,1
SUSE Linux,2008,2008-03,init,1
Linux Foundation,2005,2005-12,drivers,7
Jason A. Donenfeld,2020,2020-05,security,2
Mellanox Technologies,2022,2022-06,scripts,1
PMC-Sierra,2008,2008-02,drivers,2
Nick Piggin,2021,2021-08,include,10
amd.com,2022,2022-03,Documentation,8
Red Hat,2020,2020-06,.mailmap,1
amd.com,2019,2019-05,Makefile,1
Huawei Technologies,2012,2012-08,tools,1
Oracle,2021,2021-08,arch,1
Intel,2005,2005-08,Makefile,1
Red Hat,2012,2012-03,lib,13
Oracle,2019,2019-03,sound,5
Sony,2020,2020-04,...,13
Linaro,2017,2017-12,tools,5
amd.com,2015,2015-04,mm,2
Red Hat,2021,2021-04,crypto,1
Intel,2016,2016-03,init,1
Samsung Electronics,2014,2014-08,Makefile,1
Huawei Technologies,2014,2014-09,...,4
Broadcom,2014,2014-04,Documentation,3
Red Hat,2017,2017-06,security,4
SUSE Linux,2013,2013-05,arch,12
Mellanox Technologies,2016,2016-12,arch,2
Intel,2019,2019-04,scripts,1
Vyatta,2021,2021-10,net,4
SUSE Linux,2007,2007-07,ipc,4
Alibaba,2016,2016-11,tools,3
Proton Technologies,2022,2022-05,MAINTAINERS,1
SUSE Linux,2020,2020-01,fs,4
Oracle,2009,2009-06,kernel,2
The Linux Kernel Archives,2019,2019-05,mm,10
Arnd Bergmann,2020,2020-05,fs,2
Red Hat,2011,2011-05,...,147
Red Hat,2011,2011-05,{arch,3
Oracle,2009,2009-11,include,7
Broadcom,2013,2013-09,include,1
Linaro,2018,2018-10,security,1
The Linux Kernel Archives,2013,2013-02,mm,17
Jason A. Donenfeld,2015,2015-07,kernel,1
The Linux Kernel Archives,2020,2020-05,sound,11
SUSE Linux,2005,2005-07,Makefile,4
Samsung Electronics,2011,2011-06,scripts,1
Linux Foundation,2021,2021-11,samples,1
Jason A. Donenfeld,2018,2018-03,include,1
Red Hat,2007,2007-09,MAINTAINERS,1
Oracle,2009,2009-11,Documentation,5
Oracle,2009,2009-11,kernel,4
The Linux Kernel Archives,2008,2008-07,init,4
The Linux Kernel Archives,2018,2018-05,net,23
Oracle,2013,2013-10,arch,13
Linux Foundation,2019,2019-01,Makefile,4
Mellanox Technologies,2015,2015-06,net,7
Intel,2018,2018-06,scripts,3
Huawei Technologies,2012,2012-02,include,2
Broadcom,2019,2019-12,...,8
Arnd Bergmann,2013,2013-03,...,15
Softnautics,2017,2017-12,include,1
Huawei Technologies,2020,2020-02,sound,3
Oracle,2018,2018-07,samples,2
Technical University of Berlin,2013,2013-06,...,4
Technical University of Berlin,2013,2013-06,drivers,14
Texas Instruments,2015,2015-11,...,4
The Linux Kernel Archives,2013,2013-03,lib,3
Samsung Electronics,2018,2018-08,arch,12
Mellanox Technologies,2019,2019-08,tools,3
Netronome Systems,2017,2017-07,...,3
Samsung Electronics,2007,2007-12,include,3
David M. Loft,2007,2007-12,drivers,3
David M. Loft,2007,2007-12,kernel,1
Red Hat,2005,2005-08,CREDITS,1
Red Hat,2005,2005-08,MAINTAINERS,1
Samsung Electronics,2018,2018-01,kernel,1
Nick Piggin,2021,2021-10,...,1
Samsung Electronics,2020,2020-04,...,2
The Linux Kernel Archives,2021,2021-06,sound,6
Sony,2013,2013-12,include,1
The Linux Kernel Archives,2019,2019-03,...,19
Alibaba,2020,2020-07,kernel,14
Intel,2012,2012-07,init,1
Intel,2021,2021-11,scripts,2
Red Hat,2019,2019-11,Documentation,15
Technical University of Berlin,2013,2013-11,arch,6
Broadcom,2022,2022-10,arch,8
Oracle,2018,2018-08,security,2
Intel,2008,2008-06,fs,9
SUSE Linux,2017,2017-04,mm,1
Linux Foundation,2006,2006-08,kernel,1
SUSE Linux,2022,2022-04,kernel,1
SUSE Linux,2022,2022-08,kernel,1
Mellanox Technologies,2013,2013-11,arch,7
Huawei Technologies,2007,2007-07,init,1
SUSE Linux,2011,2011-04,tools,4
Huawei Technologies,2019,2019-01,net,8
Motorola Mobility,2012,2012-02,kernel,3
Huawei Technologies,2008,2008-05,mm,3
Intel,2011,2011-08,kernel,3
Oracle,2013,2013-06,net,4
Red Hat,2012,2012-10,crypto,5
Linaro,2015,2015-07,MAINTAINERS,3
Mellanox Technologies,2021,2021-06,Documentation,8
Jason A. Donenfeld,2016,2016-12,drivers,25
PMC-Sierra,2017,2017-03,drivers,9
Samsung Electronics,2010,2010-05,kernel,3
Red Hat,2010,2010-07,lib,1
The Linux Kernel Archives,2019,2019-03,scripts,1
Samsung Electronics,2016,2016-12,security,2
SUSE Linux,2017,2017-09,mm,1
Linaro,2021,2021-12,sound,1
Arnd Bergmann,2019,2019-12,net,1
Linux Foundation,2013,2013-10,block,2
Linux Foundation,2013,2013-10,fs,2
Huawei Technologies,2008,2008-07,mm,1
SUSE Linux,2009,2009-06,lib,1
Oracle,2019,2019-12,kernel,12
Linaro,2016,2016-08,sound,3
Intel,2010,2010-12,scripts,2
Alibaba,2022,2022-07,.mailmap,1
Nick Piggin,2018,2018-10,lib,8
Texas Instruments,2008,2008-12,drivers,30
Sony,2011,2011-08,lib,1
David M. Loft,2012,2012-02,drivers,5
The Linux Kernel Archives,2011,2011-01,MAINTAINERS,1
Mellanox Technologies,2019,2019-09,kernel,9
Linaro,2016,2016-11,tools,23
Alibaba,2020,2020-06,kernel,6
Alibaba,2009,2009-02,drivers,5
Broadcom,2020,2020-09,...,3
Red Hat,2021,2021-12,MAINTAINERS,6
Intel,2019,2019-02,block,3
Red Hat,2021,2021-10,block,3
Huawei Technologies,2006,2006-09,Documentation,3
Huawei Technologies,2006,2006-09,net,11
Nick Piggin,2018,2018-09,lib,4
Oracle,2005,2005-07,Documentation,2
Oracle,2005,2005-07,kernel,4
amd.com,2006,2006-12,include,9
Red Hat,2005,2005-10,lib,8
SYSGO,2020,2020-11,arch,1
Red Hat,2006,2006-06,scripts,1
Linaro,2020,2020-03,MAINTAINERS,3
SYSGO,2017,2017-12,drivers,1
Red Hat,2019,2019-04,block,18
Red Hat,2020,2020-11,certs,1
Red Hat,2007,2007-03,mm,2
Huawei Technologies,2022,2022-07,Documentation,5
Intel,2010,2010-06,lib,1
Mellanox Technologies,2019,2019-10,mm,3
Texas Instruments,2011,2011-08,crypto,1
Texas Instruments,2021,2021-07,scripts,2
Nick Piggin,2021,2021-10,scripts,1
Samsung Electronics,2015,2015-04,fs,13
Samsung Electronics,2010,2010-01,mm,1
Oracle,2018,2018-08,MAINTAINERS,1
Jason A. Donenfeld,2016,2016-07,drivers,10
Red Hat,2017,2017-07,CREDITS,1
The Linux Kernel Archives,2015,2015-04,Makefile,1
Linux Foundation,2020,2020-03,Makefile,5
Linaro,2018,2018-09,MAINTAINERS,8
Sony,2007,2007-11,drivers,6
Linaro,2008,2008-03,include,3
SUSE Linux,2015,2015-09,sound,3
Oracle,2017,2017-05,include,16
Jason A. Donenfeld,2020,2020-08,net,1
Huawei Technologies,2011,2011-02,include,3
Huawei Technologies,2011,2011-02,sound,1
Red Hat,2010,2010-08,block,11
Nick Piggin,2009,2009-02,drivers,17
Linaro,2011,2011-10,...,2
Nick Piggin,2021,2021-01,fs,18
Nick Piggin,2021,2021-01,mm,5
SUSE Linux,2011,2011-04,net,1
Intel,2010,2010-09,block,1
Intel,2010,2010-09,fs,2
Intel,2010,2010-09,init,1
Samsung Electronics,2009,2009-05,lib,1
Oracle,2020,2020-06,kernel,6
The Linux Kernel Archives,2019,2019-08,MAINTAINERS,6
Texas Instruments,2019,2019-10,kernel,2
Texas Instruments,2019,2019-10,security,4
SUSE Linux,2016,2016-10,sound,4
Huawei Technologies,2013,2013-02,arch,40
amd.com,2020,2020-09,{include => drivers,1
Huawei Technologies,2018,2018-10,include,2
Huawei Technologies,2018,2018-10,net,5
David M. Loft,2009,2009-05,net,14
Arnd Bergmann,2014,2014-03,...,2
Linaro,2016,2016-05,MAINTAINERS,4
Huawei Technologies,2011,2011-02,kernel,3
amd.com,2019,2019-02,Documentation,6
Motorola Mobility,2011,2011-08,drivers,1
Broadcom,2008,2008-05,fs,5
Netronome Systems,2018,2018-12,...,45
SUSE Linux,2005,2005-10,Makefile,1
Huawei Technologies,2006,2006-05,net,22
Oracle,2019,2019-03,lib,2
The Linux Kernel Archives,2010,2010-10,crypto,9
amd.com,2019,2019-04,kernel,3
Red Hat,2011,2011-11,{arch,1
Intel,2005,2005-10,kernel,8
Samsung Electronics,2020,2020-07,kernel,6
Intel,2005,2005-06,...,2
Nick Piggin,2010,2010-08,mm,2
amd.com,2020,2020-10,Documentation,1
amd.com,2020,2020-10,MAINTAINERS,1
Hammerspace,2022,2022-08,net,2
Nick Piggin,2010,2010-11,kernel,11
Arnd Bergmann,2014,2014-05,include,2
Intel,2014,2014-06,kernel,11
Oracle,2020,2020-03,sound,3
Sony,2020,2020-04,arch,19
Broadcom,2013,2013-03,fs,9
Arnd Bergmann,2016,2016-09,include,4
Red Hat,2012,2012-06,init,1
Nick Piggin,2020,2020-10,Documentation,4
Red Hat,2016,2016-09,block,3
Oracle,2016,2016-05,mm,2
Texas Instruments,2017,2017-08,mm,1
Huawei Technologies,2015,2015-03,fs,28
Nick Piggin,2008,2008-07,sound,3
Red Hat,2014,2014-11,{virt => arch,5
Red Hat,2014,2014-11,virt,10
Red Hat,2019,2019-04,security,5
Broadcom,2017,2017-11,tools,5
Sony,2007,2007-08,drivers,7
Metanate,2018,2018-03,drivers,2
Nick Piggin,2020,2020-06,kernel,19
Linux Foundation,2018,2018-01,arch,3
Linux Foundation,2018,2018-01,kernel,3
Linaro,2007,2007-10,Documentation,1
Jason A. Donenfeld,2019,2019-09,kernel,1
Mellanox Technologies,2009,2009-02,include,5
amd.com,2021,2021-03,kernel,3
Linux Foundation,2016,2016-12,include,13
Huawei Technologies,2021,2021-01,kernel,2
Samsung Electronics,2016,2016-06,kernel,4
Linux Foundation,2015,2015-10,mm,2
C-SKY Microsystems,2019,2019-01,drivers,1
The Linux Kernel Archives,2013,2013-02,fs,12
Red Hat,2011,2011-07,MAINTAINERS,2
SUSE Linux,2006,2006-08,fs,3
Huawei Technologies,2011,2011-09,fs,7
Arnd Bergmann,2020,2020-07,arch,1
Oracle,2015,2015-11,virt,8
Huawei Technologies,2016,2016-07,arch,1
Sony,2015,2015-09,tools,1
Red Hat,2021,2021-09,virt,5
Linux Foundation,2014,2014-09,arch,13
Intel,2017,2017-03,lib,4
Linaro,2008,2008-02,sound,8
The Linux Kernel Archives,2018,2018-08,lib,1
Huawei Technologies,2020,2020-08,MAINTAINERS,1
amd.com,2022,2022-09,include,21
amd.com,2022,2022-09,samples,17
SYSGO,2012,2012-07,drivers,10
Oracle,2017,2017-09,kernel,12
Sony,2022,2022-06,fs,8
Broadcom,2014,2014-03,include,2
Oracle,2007,2007-05,kernel,17
Linaro,2020,2020-01,net,5
The Linux Kernel Archives,2016,2016-03,...,1
Oracle,2014,2014-10,arch,6
Nick Piggin,2016,2016-06,drivers,5
Linux Foundation,2011,2011-09,drivers,15
Sony,2020,2020-12,include,2
Sony,2020,2020-12,mm,2
Oracle,2022,2022-01,tools,1
The Linux Kernel Archives,2018,2018-01,...,2
Sebastian Radtke,2015,2015-01,drivers,1
The Linux Kernel Archives,2011,2011-07,Documentation,3
SUSE Linux,2020,2020-11,mm,1
The Linux Kernel Archives,2014,2014-07,security,1
Intel,2015,2015-08,scripts,2
Alibaba,2005,2005-09,arch,8
Oracle,2013,2013-05,include,6
Sony,2022,2022-02,Documentation,6
Intel,2017,2017-05,block,6
SUSE Linux,2009,2009-03,crypto,2
The Linux Kernel Archives,2014,2014-02,mm,7
The Linux Kernel Archives,2019,2019-01,net,1
Mellanox Technologies,2014,2014-03,kernel,7
The Linux Kernel Archives,2013,2013-11,...,2
amd.com,2016,2016-04,Documentation,6
Broadcom,2019,2019-06,arch,7
SUSE Linux,2017,2017-12,sound,6
Intel,2022,2022-01,block,3
Linux Foundation,2009,2009-08,fs,29
Huawei Technologies,2007,2007-11,mm,1
Netronome Systems,2017,2017-02,include,1
Samsung Electronics,2012,2012-08,fs,5
Texas Instruments,2015,2015-07,net,1
amd.com,2008,2008-03,mm,4
Oracle,2011,2011-02,include,5
Alibaba,2009,2009-04,drivers,1
Sony,2015,2015-11,fs,1
Hammerspace,2022,2022-10,include,3
Hammerspace,2022,2022-10,net,6
Sony,2008,2008-08,drivers,3
Linux Foundation,2012,2012-07,init,1
Linux Foundation,2012,2012-07,kernel,6
Linux Foundation,2012,2012-07,net,9
David M. Loft,2009,2009-06,fs,1
Intel,2011,2011-08,...,72
Vyatta,2008,2008-11,net,1
SYSGO,2012,2012-06,arch,2
Huawei Technologies,2011,2011-08,mm,2
Linaro,2021,2021-01,usr,1
Linaro,2018,2018-06,net,1
Oracle,2008,2008-07,MAINTAINERS,1
SUSE Linux,2020,2020-07,block,3
Oracle,2017,2017-03,tools,1
Samsung Electronics,2020,2020-08,MAINTAINERS,4
Hammerspace,2022,2022-07,fs,3
Intel,2021,2021-06,crypto,1
Linaro,2008,2008-07,init,1
Linaro,2008,2008-07,kernel,2
SUSE Linux,2011,2011-07,...,54
SUSE Linux,2008,2008-01,Documentation,16
SUSE Linux,2008,2008-01,lib,3
Intel,2008,2008-07,security,4
Mellanox Technologies,2009,2009-05,kernel,9
Arnd Bergmann,2006,2006-06,...,2
Arnd Bergmann,2006,2006-06,include,3
SUSE Linux,2018,2018-09,kernel,3
Linux Foundation,2011,2011-08,drivers,5
SUSE Linux,2015,2015-10,tools,4
Nick Piggin,2015,2015-02,block,1
Red Hat,2020,2020-06,sound,10
The Linux Kernel Archives,2017,2017-08,net,1
SUSE Linux,2015,2015-10,...,2
Alibaba,2021,2021-08,net,4
Intel,2020,2020-10,lib,11
Samsung Electronics,2019,2019-06,MAINTAINERS,2
Samsung Electronics,2019,2019-06,include,12
Linux Foundation,2015,2015-04,drivers,2
Intel,2021,2021-10,block,33
amd.com,2019,2019-09,fs,3
Sebastian Radtke,2010,2010-10,Documentation,5
Sebastian Radtke,2010,2010-10,...,1
Alibaba,2006,2006-07,scripts,1
The Linux Kernel Archives,2017,2017-02,init,7
Sony,2019,2019-05,scripts,1
David M. Loft,2014,2014-01,drivers,2
