Arnd Bergmann,2013,2013-04,,137
Huawei Technologies,2020,2020-12,,471
Mellanox Technologies,2017,2017-09,,242
Huawei Technologies,2018,2018-10,,279
Jason A. Donenfeld,2017,2017-10,,122
Samsung Electronics,2006,2006-01,,87
Red Hat,2021,2021-11,,959
Texas Instruments,2010,2010-07,,831
Nick Piggin,2017,2017-04,,54
Oracle,2018,2018-12,,389
David M. Loft,2009,2009-03,,136
Red Hat,2018,2018-04,,1060
Red Hat,2011,2011-09,,744
Samsung Electronics,2014,2014-11,,744
The Linux Kernel Archives,2011,2011-06,,312
Nick Piggin,2007,2007-09,,223
Alibaba,2021,2021-09,,94
Nick Piggin,2014,2014-03,,220
Huawei Technologies,2019,2019-04,,350
SUSE Linux,2013,2013-10,,526
Red Hat,2005,2005-05,,221
Huawei Technologies,2005,2005-09,,316
Arnd Bergmann,2016,2016-06,,237
Oracle,2016,2016-05,,214
Samsung Electronics,2017,2017-04,,229
The Linux Kernel Archives,2015,2015-10,,613
Mellanox Technologies,2007,2007-05,,161
Red Hat,2007,2007-10,,1232
Sony,2012,2012-10,,7
Huawei Technologies,2014,2014-08,,140
Huawei Technologies,2012,2012-04,,207
Oracle,2013,2013-03,,153
Nick Piggin,2006,2006-04,,1021
Linux Foundation,2011,2011-06,,134
Texas Instruments,2021,2021-11,,132
Red Hat,2020,2020-11,,990
Texas Instruments,2021,2021-05,,181
The Linux Kernel Archives,2009,2009-01,,358
Nick Piggin,2022,2022-05,,203
Arnd Bergmann,2018,2018-03,,1712
Mellanox Technologies,2016,2016-08,,186
Broadcom,2012,2012-11,,252
David M. Loft,2011,2011-06,,15
Broadcom,2011,2011-06,,1324
Oracle,2017,2017-02,,363
Mellanox Technologies,2017,2017-03,,321
SUSE Linux,2005,2005-06,,1068
Linux Foundation,2010,2010-02,,65
Red Hat,2020,2020-12,,1297
SUSE Linux,2021,2021-06,,576
Mellanox Technologies,2009,2009-10,,93
Linaro,2016,2016-02,,715
amd.com,2013,2013-02,,190
Mellanox Technologies,2009,2009-08,,160
Netronome Systems,2019,2019-04,,101
amd.com,2012,2012-12,,166
Samsung Electronics,2021,2021-04,,98
Arnd Bergmann,2015,2015-12,,168
Sony,2018,2018-06,,82
Mellanox Technologies,2007,2007-01,,96
Nick Piggin,2016,2016-11,,381
Red Hat,2009,2009-10,,889
Red Hat,2017,2017-09,,1061
Samsung Electronics,2017,2017-07,,179
Oracle,2020,2020-02,,489
Jason A. Donenfeld,2019,2019-05,,230
The Linux Kernel Archives,2012,2012-11,,382
Mellanox Technologies,2012,2012-06,,158
The Linux Kernel Archives,2009,2009-02,,373
Arnd Bergmann,2021,2021-08,,121
Linux Foundation,2012,2012-10,,49
Texas Instruments,2017,2017-12,,276
Mellanox Technologies,2007,2007-06,,53
Linaro,2014,2014-03,,864
Linaro,2015,2015-03,,810
Samsung Electronics,2012,2012-11,,395
Texas Instruments,2015,2015-05,,176
amd.com,2016,2016-05,,462
Texas Instruments,2013,2013-01,,507
Oracle,2017,2017-01,,266
Huawei Technologies,2014,2014-12,,105
Alibaba,2016,2016-08,,26
Huawei Technologies,2017,2017-04,,157
Red Hat,2021,2021-10,,727
Samsung Electronics,2010,2010-09,,157
Linaro,2011,2011-08,,434
SUSE Linux,2019,2019-01,,463
Huawei Technologies,2021,2021-03,,696
Broadcom,2017,2017-06,,282
Oracle,2017,2017-07,,385
Oracle,2021,2021-06,,283
Linux Foundation,2016,2016-12,,1117
amd.com,2016,2016-07,,328
Oracle,2019,2019-03,,387
David M. Loft,2012,2012-10,,98
Samsung Electronics,2014,2014-12,,275
Red Hat,2019,2019-09,,907
Sony,2018,2018-11,,72
Samsung Electronics,2014,2014-05,,798
Linaro,2009,2009-01,,140
Huawei Technologies,2016,2016-04,,159
Nick Piggin,2007,2007-11,,103
Broadcom,2018,2018-10,,196
Arnd Bergmann,2018,2018-08,,128
Oracle,2020,2020-08,,390
Huawei Technologies,2007,2007-07,,389
The Linux Kernel Archives,2014,2014-02,,371
SUSE Linux,2013,2013-08,,835
Sony,2022,2022-08,,23
Oracle,2018,2018-11,,231
Sony,2012,2012-05,,78
Nick Piggin,2006,2006-01,,341
Mellanox Technologies,2018,2018-09,,406
Intel,2006,2006-11,,530
Linux Foundation,2018,2018-03,,11
Nick Piggin,2008,2008-05,,398
Intel,2007,2007-07,,1400
Red Hat,2008,2008-02,,1283
Proton Technologies,2021,2021-10,,12
Nick Piggin,2008,2008-06,,300
Mellanox Technologies,2018,2018-03,,510
Samsung Electronics,2017,2017-10,,273
Sony,2022,2022-03,,81
Huawei Technologies,2010,2010-05,,78
Intel,2011,2011-10,,905
The Linux Kernel Archives,2019,2019-08,,1018
amd.com,2016,2016-02,,480
Oracle,2009,2009-08,,236
Arnd Bergmann,2005,2005-12,,107
Broadcom,2018,2018-09,,236
Huawei Technologies,2018,2018-11,,314
SUSE Linux,2006,2006-06,,763
amd.com,2016,2016-06,,402
Texas Instruments,2019,2019-05,,136
Linaro,2012,2012-12,,284
Oracle,2022,2022-02,,259
amd.com,2009,2009-11,,306
Sony,2009,2009-04,,45
Samsung Electronics,2017,2017-03,,305
Intel,2005,2005-05,,688
Nick Piggin,2021,2021-06,,267
Proton Technologies,2011,2011-10,,69
SUSE Linux,2006,2006-04,,555
Nick Piggin,2007,2007-10,,398
Texas Instruments,2011,2011-08,,447
Red Hat,2011,2011-12,,1350
Huawei Technologies,2015,2015-11,,431
SUSE Linux,2016,2016-07,,334
Samsung Electronics,2017,2017-01,,298
Broadcom,2011,2011-04,,127
Nick Piggin,2013,2013-10,,176
Samsung Electronics,2018,2018-09,,877
Sony,2017,2017-12,,26
Linaro,2005,2005-11,,147
amd.com,2005,2005-08,,28
Nick Piggin,2009,2009-08,,77
Sony,2014,2014-06,,137
Alibaba,2021,2021-02,,186
Linux Foundation,2009,2009-11,,36
Arnd Bergmann,2016,2016-01,,142
amd.com,2016,2016-01,,425
Samsung Electronics,2010,2010-10,,381
Sony,2018,2018-10,,52
Samsung Electronics,2019,2019-07,,81
Broadcom,2022,2022-02,,163
Texas Instruments,2021,2021-02,,103
Sony,2020,2020-08,,228
Linaro,2017,2017-09,,366
SUSE Linux,2013,2013-06,,380
Oracle,2017,2017-06,,638
Linaro,2018,2018-03,,793
Huawei Technologies,2010,2010-02,,136
Linaro,2009,2009-06,,84
Red Hat,2006,2006-09,,1714
The Linux Kernel Archives,2014,2014-03,,306
Linux Foundation,2021,2021-04,,15
The Linux Kernel Archives,2011,2011-05,,286
Arnd Bergmann,2019,2019-09,,734
SUSE Linux,2014,2014-09,,468
Huawei Technologies,2007,2007-04,,108
The Linux Kernel Archives,2017,2017-11,,417
Sony,2019,2019-12,,277
Linux Foundation,2012,2012-01,,75
Huawei Technologies,2020,2020-04,,643
amd.com,2011,2011-09,,160
David M. Loft,2011,2011-03,,442
Oracle,2008,2008-01,,461
Broadcom,2010,2010-08,,137
Arnd Bergmann,2022,2022-07,,368
Broadcom,2013,2013-06,,217
Mellanox Technologies,2020,2020-04,,537
Mellanox Technologies,2020,2020-12,,329
Texas Instruments,2019,2019-06,,227
Alibaba,2022,2022-06,,80
Nick Piggin,2009,2009-09,,177
Samsung Electronics,2011,2011-12,,456
SUSE Linux,2012,2012-07,,1137
The Linux Kernel Archives,2008,2008-04,,330
Texas Instruments,2014,2014-02,,967
Oracle,2009,2009-09,,321
Sony,2018,2018-03,,75
Texas Instruments,2014,2014-09,,452
Red Hat,2007,2007-05,,914
Huawei Technologies,2006,2006-11,,47
Samsung Electronics,2013,2013-02,,354
Broadcom,2010,2010-03,,126
Mellanox Technologies,2015,2015-10,,388
SUSE Linux,2018,2018-05,,686
Netronome Systems,2022,2022-07,,6
Texas Instruments,2021,2021-06,,368
Linaro,2020,2020-08,,403
Hammerspace,2020,2020-08,,10
Intel,2006,2006-05,,487
Samsung Electronics,2005,2005-10,,165
Oracle,2013,2013-05,,140
Texas Instruments,2010,2010-08,,201
Mellanox Technologies,2019,2019-11,,281
Nick Piggin,2006,2006-08,,178
SUSE Linux,2006,2006-07,,526
Linaro,2022,2022-04,,950
Mellanox Technologies,2010,2010-01,,54
Huawei Technologies,2014,2014-04,,218
Arnd Bergmann,2019,2019-02,,51
SUSE Linux,2010,2010-02,,259
Broadcom,2018,2018-12,,190
SUSE Linux,2016,2016-11,,429
Jason A. Donenfeld,2020,2020-01,,55
SUSE Linux,2014,2014-11,,270
Linaro,2012,2012-01,,274
Texas Instruments,2019,2019-09,,105
Huawei Technologies,2006,2006-10,,173
SUSE Linux,2011,2011-01,,1391
Sony,2021,2021-09,,95
Mellanox Technologies,2021,2021-01,,388
amd.com,2013,2013-07,,333
Mellanox Technologies,2020,2020-11,,399
Linaro,2008,2008-09,,93
Oracle,2012,2012-09,,255
Huawei Technologies,2017,2017-01,,78
SUSE Linux,2013,2013-01,,368
Mellanox Technologies,2008,2008-04,,37
Oracle,2019,2019-06,,338
Huawei Technologies,2008,2008-02,,343
Texas Instruments,2014,2014-10,,519
Texas Instruments,2009,2009-10,,116
Huawei Technologies,2017,2017-05,,89
Alibaba,2022,2022-07,,150
The Linux Kernel Archives,2009,2009-05,,376
SUSE Linux,2021,2021-02,,222
Broadcom,2012,2012-08,,69
Texas Instruments,2016,2016-04,,329
SUSE Linux,2022,2022-10,,89
Sebastian Radtke,2008,2008-02,,50
Broadcom,2015,2015-01,,88
Broadcom,2016,2016-11,,117
The Linux Kernel Archives,2006,2006-01,,66
Red Hat,2010,2010-07,,1106
Broadcom,2020,2020-01,,221
SUSE Linux,2015,2015-06,,341
Mellanox Technologies,2008,2008-12,,79
Linux Foundation,2022,2022-09,,11
Linux Foundation,2013,2013-04,,84
Mellanox Technologies,2021,2021-06,,401
Broadcom,2016,2016-01,,125
Huawei Technologies,2010,2010-03,,125
Samsung Electronics,2012,2012-08,,223
Linaro,2015,2015-12,,683
Linaro,2009,2009-02,,130
Broadcom,2010,2010-09,,317
amd.com,2011,2011-05,,228
Oracle,2007,2007-12,,192
Broadcom,2016,2016-02,,279
amd.com,2018,2018-06,,651
Huawei Technologies,2012,2012-02,,36
Linaro,2007,2007-11,,81
SYSGO,2013,2013-07,,39
SUSE Linux,2009,2009-07,,770
Intel,2007,2007-05,,1347
Broadcom,2013,2013-10,,62
Sebastian Radtke,2010,2010-07,,85
David M. Loft,2008,2008-04,,243
Oracle,2021,2021-02,,231
SUSE Linux,2019,2019-04,,588
Sebastian Radtke,2008,2008-11,,31
Mellanox Technologies,2009,2009-04,,62
Arnd Bergmann,2020,2020-10,,148
Broadcom,2007,2007-10,,50
Samsung Electronics,2006,2006-10,,16
SUSE Linux,2006,2006-11,,390
Oracle,2015,2015-08,,259
SUSE Linux,2013,2013-09,,189
Samsung Electronics,2014,2014-10,,314
Linaro,2013,2013-02,,343
Oracle,2016,2016-02,,189
SUSE Linux,2011,2011-11,,1034
SUSE Linux,2005,2005-07,,316
Mellanox Technologies,2016,2016-02,,275
Oracle,2012,2012-12,,195
Linux Foundation,2011,2011-03,,85
Nick Piggin,2021,2021-10,,138
SUSE Linux,2016,2016-04,,294
Arnd Bergmann,2017,2017-02,,146
Sony,2020,2020-05,,181
Sony,2022,2022-02,,84
Texas Instruments,2010,2010-03,,336
Texas Instruments,2016,2016-11,,244
David M. Loft,2016,2016-08,,25
Linux Foundation,2015,2015-10,,41
The Linux Kernel Archives,2020,2020-10,,1939
Broadcom,2009,2009-01,,51
Huawei Technologies,2012,2012-06,,196
Sony,2014,2014-08,,118
amd.com,2014,2014-02,,186
SUSE Linux,2009,2009-01,,874
Linaro,2009,2009-04,,210
Mellanox Technologies,2018,2018-04,,336
Proton Technologies,2015,2015-02,,31
Red Hat,2022,2022-01,,453
The Linux Kernel Archives,2018,2018-03,,388
amd.com,2017,2017-08,,1157
Samsung Electronics,2011,2011-03,,311
Mellanox Technologies,2016,2016-04,,280
Red Hat,2005,2005-08,,136
David M. Loft,2011,2011-11,,91
SUSE Linux,2012,2012-01,,662
Mellanox Technologies,2008,2008-11,,114
PMC-Sierra,2022,2022-07,,14
Mellanox Technologies,2008,2008-03,,53
Oracle,2006,2006-10,,297
Broadcom,2016,2016-08,,200
Nick Piggin,2009,2009-07,,107
Netronome Systems,2018,2018-01,,272
Nick Piggin,2005,2005-05,,224
amd.com,2008,2008-04,,826
Broadcom,2013,2013-01,,363
Broadcom,2015,2015-09,,94
SUSE Linux,2018,2018-07,,599
Samsung Electronics,2005,2005-11,,282
Arnd Bergmann,2012,2012-05,,58
Texas Instruments,2009,2009-09,,124
Technical University of Berlin,2017,2017-03,,121
Linaro,2012,2012-02,,311
Arnd Bergmann,2021,2021-01,,500
Mellanox Technologies,2020,2020-03,,633
Huawei Technologies,2005,2005-04,,137
Huawei Technologies,2007,2007-03,,40
David M. Loft,2007,2007-02,,88
Broadcom,2006,2006-11,,28
amd.com,2013,2013-08,,308
Mellanox Technologies,2022,2022-03,,213
Red Hat,2006,2006-06,,1055
SUSE Linux,2018,2018-11,,333
Oracle,2012,2012-08,,124
Huawei Technologies,2017,2017-06,,118
Sony,2017,2017-03,,155
Arnd Bergmann,2015,2015-09,,185
Texas Instruments,2015,2015-07,,344
Red Hat,2017,2017-03,,1284
Samsung Electronics,2009,2009-01,,32
Red Hat,2005,2005-07,,76
Mellanox Technologies,2013,2013-01,,94
Huawei Technologies,2009,2009-06,,291
Samsung Electronics,2006,2006-11,,18
Jason A. Donenfeld,2017,2017-07,,113
Sebastian Radtke,2007,2007-06,,42
SUSE Linux,2011,2011-09,,463
Samsung Electronics,2012,2012-02,,397
amd.com,2016,2016-12,,587
Alibaba,2022,2022-02,,89
Sony,2016,2016-06,,116
Broadcom,2017,2017-04,,236
The Linux Kernel Archives,2011,2011-03,,257
Nick Piggin,2013,2013-09,,110
Arnd Bergmann,2017,2017-04,,64
SYSGO,2012,2012-10,,22
Linux Foundation,2018,2018-07,,33
SUSE Linux,2011,2011-03,,596
Oracle,2013,2013-04,,163
amd.com,2016,2016-03,,523
Red Hat,2005,2005-09,,437
Oracle,2009,2009-05,,157
Oracle,2019,2019-07,,393
Linaro,2011,2011-06,,365
Netronome Systems,2021,2021-06,,38
Oracle,2009,2009-01,,275
Hammerspace,2021,2021-04,,33
SUSE Linux,2018,2018-02,,426
Linaro,2018,2018-10,,305
Texas Instruments,2009,2009-06,,201
amd.com,2009,2009-06,,579
Red Hat,2012,2012-12,,1871
Texas Instruments,2010,2010-10,,396
Texas Instruments,2013,2013-05,,612
The Linux Kernel Archives,2020,2020-07,,1582
amd.com,2015,2015-03,,287
Texas Instruments,2006,2006-02,,16
Huawei Technologies,2007,2007-09,,219
Samsung Electronics,2013,2013-03,,397
Texas Instruments,2021,2021-09,,128
Samsung Electronics,2016,2016-01,,248
SUSE Linux,2014,2014-04,,693
Netronome Systems,2009,2009-12,,3
Huawei Technologies,2009,2009-03,,162
Texas Instruments,2015,2015-08,,271
Linux Foundation,2007,2007-09,,194
Samsung Electronics,2008,2008-05,,22
Broadcom,2017,2017-08,,189
David M. Loft,2008,2008-12,,93
amd.com,2007,2007-02,,225
David M. Loft,2010,2010-07,,27
Arnd Bergmann,2021,2021-02,,109
Vyatta,2009,2009-01,,10
SUSE Linux,2007,2007-08,,463
T-Online International,2007,2007-04,,35
The Linux Kernel Archives,2013,2013-08,,258
Arnd Bergmann,2009,2009-06,,129
Texas Instruments,2014,2014-03,,411
Texas Instruments,2020,2020-05,,251
Intel,2009,2009-05,,1018
Mellanox Technologies,2015,2015-12,,397
SUSE Linux,2012,2012-04,,423
Texas Instruments,2014,2014-07,,430
Broadcom,2017,2017-07,,207
Sony,2019,2019-03,,82
Texas Instruments,2012,2012-05,,619
Nick Piggin,2011,2011-03,,236
Broadcom,2014,2014-05,,107
Jason A. Donenfeld,2022,2022-03,,28
Intel,2007,2007-11,,733
Huawei Technologies,2008,2008-06,,83
Mellanox Technologies,2019,2019-07,,416
The Linux Kernel Archives,2014,2014-08,,310
amd.com,2007,2007-10,,975
Oracle,2006,2006-09,,179
SUSE Linux,2014,2014-10,,434
Alibaba,2021,2021-06,,102
Proton Technologies,2020,2020-11,,5
amd.com,2006,2006-10,,64
SUSE Linux,2007,2007-01,,221
Huawei Technologies,2020,2020-01,,299
Linaro,2020,2020-10,,347
The Linux Kernel Archives,2007,2007-03,,71
The Linux Kernel Archives,2015,2015-11,,510
amd.com,2012,2012-08,,179
Red Hat,2021,2021-04,,729
Alibaba,2022,2022-01,,141
Red Hat,2019,2019-01,,948
Linaro,2022,2022-09,,596
Linaro,2019,2019-02,,691
Linux Foundation,2022,2022-07,,15
Huawei Technologies,2009,2009-02,,193
Arnd Bergmann,2022,2022-08,,103
The Linux Kernel Archives,2014,2014-09,,384
Arnd Bergmann,2012,2012-07,,15
Sony,2018,2018-08,,53
amd.com,2011,2011-06,,215
Samsung Electronics,2005,2005-06,,79
PMC-Sierra,2020,2020-07,,16
Texas Instruments,2020,2020-02,,357
Arnd Bergmann,2017,2017-09,,72
Technical University of Berlin,2015,2015-01,,43
Linaro,2019,2019-12,,544
The Linux Kernel Archives,2013,2013-07,,118
David M. Loft,2005,2005-05,,41
Broadcom,2010,2010-10,,369
Huawei Technologies,2010,2010-07,,67
Mellanox Technologies,2008,2008-02,,84
Broadcom,2011,2011-12,,267
Sony,2009,2009-06,,58
Texas Instruments,2014,2014-06,,233
The Linux Kernel Archives,2005,2005-09,,98
Mellanox Technologies,2013,2013-10,,77
Jason A. Donenfeld,2018,2018-06,,53
SUSE Linux,2014,2014-08,,209
Oracle,2022,2022-01,,240
Samsung Electronics,2021,2021-03,,185
Mellanox Technologies,2014,2014-02,,129
amd.com,2013,2013-01,,477
Red Hat,2021,2021-09,,570
Mellanox Technologies,2020,2020-09,,713
Samsung Electronics,2022,2022-08,,39
The Linux Kernel Archives,2016,2016-08,,287
Synaptics,2019,2019-01,,4
Mellanox Technologies,2013,2013-02,,218
Texas Instruments,2015,2015-01,,343
Mellanox Technologies,2021,2021-05,,214
SYSGO,2009,2009-06,,13
Red Hat,2008,2008-06,,741
David M. Loft,2011,2011-02,,203
Sony,2016,2016-02,,31
SUSE Linux,2015,2015-07,,249
Texas Instruments,2017,2017-01,,472
Huawei Technologies,2014,2014-01,,247
Linux Foundation,2016,2016-05,,53
Linux Foundation,2019,2019-03,,54
SUSE Linux,2021,2021-05,,460
Mellanox Technologies,2015,2015-11,,70
Samsung Electronics,2022,2022-06,,65
Broadcom,2006,2006-06,,46
SUSE Linux,2011,2011-02,,516
The Linux Kernel Archives,2007,2007-10,,892
Mellanox Technologies,2012,2012-10,,173
Nick Piggin,2020,2020-11,,130
Red Hat,2010,2010-02,,1363
Red Hat,2015,2015-12,,891
David M. Loft,2010,2010-09,,67
SUSE Linux,2005,2005-10,,968
Broadcom,2021,2021-03,,85
Oracle,2010,2010-11,,75
Arnd Bergmann,2017,2017-05,,126
Broadcom,2012,2012-05,,128
The Linux Kernel Archives,2010,2010-07,,229
Technical University of Berlin,2016,2016-06,,160
SUSE Linux,2014,2014-02,,536
Samsung Electronics,2006,2006-06,,66
Linux Foundation,2007,2007-04,,159
amd.com,2020,2020-12,,748
Oracle,2019,2019-09,,327
PMC-Sierra,2010,2010-07,,3
Alibaba,2017,2017-05,,49
Intel,2010,2010-07,,934
Huawei Technologies,2009,2009-11,,251
Alibaba,2020,2020-04,,109
Linux Foundation,2013,2013-12,,16
Red Hat,2005,2005-06,,244
Broadcom,2010,2010-06,,83
Hammerspace,2021,2021-03,,69
Samsung Electronics,2009,2009-04,,24
Linux Foundation,2007,2007-10,,392
Intel,2022,2022-10,,155
Huawei Technologies,2012,2012-03,,116
Nick Piggin,2016,2016-01,,65
Samsung Electronics,2010,2010-12,,253
Linaro,2014,2014-10,,619
Texas Instruments,2008,2008-11,,88
Broadcom,2010,2010-01,,114
amd.com,2015,2015-06,,249
SUSE Linux,2015,2015-01,,539
Technical University of Berlin,2016,2016-08,,16
The Linux Kernel Archives,2019,2019-01,,730
Red Hat,2007,2007-12,,574
David M. Loft,2006,2006-06,,340
amd.com,2006,2006-11,,33
Linux Foundation,2006,2006-01,,17
Huawei Technologies,2005,2005-11,,251
Texas Instruments,2019,2019-03,,124
Texas Instruments,2019,2019-11,,335
Mellanox Technologies,2016,2016-05,,206
Red Hat,2006,2006-12,,704
Nick Piggin,2017,2017-08,,458
Alibaba,2022,2022-05,,115
Texas Instruments,2017,2017-06,,253
Broadcom,2019,2019-09,,100
Nick Piggin,2014,2014-06,,44
Broadcom,2020,2020-12,,18
Huawei Technologies,2015,2015-10,,512
Broadcom,2014,2014-02,,78
The Linux Kernel Archives,2008,2008-02,,487
Linux Foundation,2011,2011-08,,112
Broadcom,2017,2017-11,,215
Samsung Electronics,2011,2011-01,,257
Huawei Technologies,2018,2018-04,,143
Mellanox Technologies,2015,2015-04,,206
Arnd Bergmann,2017,2017-12,,44
Intel,2005,2005-07,,577
Texas Instruments,2018,2018-08,,121
Texas Instruments,2014,2014-11,,269
Intel,2006,2006-08,,613
Broadcom,2011,2011-01,,357
Texas Instruments,2015,2015-11,,376
Alibaba,2021,2021-03,,80
David M. Loft,2006,2006-08,,83
Samsung Electronics,2022,2022-09,,24
Broadcom,2021,2021-09,,217
Alibaba,2021,2021-05,,83
Synaptics,2016,2016-03,,54
amd.com,2014,2014-04,,103
Nick Piggin,2012,2012-07,,63
Samsung Electronics,2014,2014-02,,436
amd.com,2013,2013-10,,117
Sony,2011,2011-04,,56
amd.com,2017,2017-02,,501
Technical University of Berlin,2016,2016-04,,36
Oracle,2010,2010-10,,117
PMC-Sierra,2015,2015-03,,31
Texas Instruments,2020,2020-07,,809
Broadcom,2013,2013-08,,194
Samsung Electronics,2017,2017-05,,592
Intel,2008,2008-03,,1127
Linux Foundation,2012,2012-09,,123
Linux Foundation,2014,2014-09,,66
Oracle,2013,2013-01,,216
Broadcom,2014,2014-11,,44
Sebastian Radtke,2008,2008-08,,46
Huawei Technologies,2013,2013-10,,89
Linaro,2015,2015-08,,508
Huawei Technologies,2013,2013-05,,148
Linux Foundation,2014,2014-01,,29
Oracle,2022,2022-10,,41
Oracle,2008,2008-10,,474
SUSE Linux,2011,2011-08,,640
Linaro,2011,2011-10,,435
Texas Instruments,2010,2010-04,,65
Oracle,2011,2011-02,,200
Huawei Technologies,2014,2014-03,,198
Huawei Technologies,2018,2018-05,,339
Nick Piggin,2020,2020-10,,203
Texas Instruments,2009,2009-04,,106
Sony,2011,2011-05,,35
Sony,2014,2014-04,,69
The Linux Kernel Archives,2011,2011-02,,279
Broadcom,2021,2021-12,,97
amd.com,2011,2011-04,,192
Red Hat,2005,2005-10,,627
Samsung Electronics,2019,2019-04,,137
Huawei Technologies,2017,2017-11,,216
Jason A. Donenfeld,2020,2020-06,,24
SUSE Linux,2013,2013-02,,213
Oracle,2022,2022-05,,214
amd.com,2019,2019-02,,915
Netronome Systems,2018,2018-11,,237
Mellanox Technologies,2011,2011-01,,84
Linaro,2019,2019-07,,650
Texas Instruments,2018,2018-06,,99
Linux Foundation,2017,2017-03,,15
Arnd Bergmann,2014,2014-06,,53
Proton Technologies,2011,2011-09,,39
Oracle,2013,2013-07,,120
Arnd Bergmann,2010,2010-06,,159
Sony,2021,2021-04,,61
Samsung Electronics,2013,2013-01,,427
Oracle,2011,2011-10,,142
Hammerspace,2018,2018-05,,17
SUSE Linux,2018,2018-03,,533
Oracle,2010,2010-05,,367
Broadcom,2014,2014-03,,78
Oracle,2020,2020-04,,234
Mellanox Technologies,2021,2021-02,,384
Linaro,2011,2011-01,,252
Jason A. Donenfeld,2017,2017-04,,148
Texas Instruments,2014,2014-01,,435
Oracle,2019,2019-12,,127
Linux Foundation,2013,2013-08,,41
Hammerspace,2020,2020-11,,76
SUSE Linux,2022,2022-01,,308
SUSE Linux,2020,2020-10,,215
Huawei Technologies,2013,2013-06,,294
The Linux Kernel Archives,2008,2008-05,,624
Broadcom,2014,2014-07,,108
SUSE Linux,2009,2009-06,,417
Oracle,2013,2013-06,,171
Mellanox Technologies,2021,2021-11,,177
Alibaba,2021,2021-07,,33
Linux Foundation,2007,2007-07,,188
Arnd Bergmann,2017,2017-11,,195
Broadcom,2015,2015-08,,115
amd.com,2012,2012-03,,296
Linaro,2009,2009-05,,169
Linaro,2006,2006-03,,126
Arnd Bergmann,2021,2021-10,,86
Broadcom,2019,2019-08,,227
Mellanox Technologies,2017,2017-02,,319
The Linux Kernel Archives,2013,2013-06,,170
Oracle,2008,2008-09,,302
Texas Instruments,2014,2014-08,,200
Broadcom,2019,2019-03,,94
Mellanox Technologies,2022,2022-06,,229
Huawei Technologies,2019,2019-07,,358
Mellanox Technologies,2008,2008-05,,52
Synaptics,2015,2015-07,,4
Nick Piggin,2018,2018-07,,76
Oracle,2014,2014-08,,120
David M. Loft,2008,2008-10,,57
amd.com,2009,2009-10,,281
Oracle,2012,2012-03,,184
Arnd Bergmann,2021,2021-12,,23
Huawei Technologies,2011,2011-01,,64
David M. Loft,2014,2014-08,,71
Mellanox Technologies,2017,2017-01,,490
Mellanox Technologies,2011,2011-10,,147
Linux Foundation,2015,2015-01,,48
Nick Piggin,2020,2020-04,,153
Arnd Bergmann,2015,2015-04,,38
Nick Piggin,2007,2007-04,,132
Huawei Technologies,2011,2011-09,,19
Alibaba,2021,2021-11,,168
Texas Instruments,2018,2018-02,,209
Broadcom,2018,2018-03,,215
Nick Piggin,2019,2019-01,,41
Linux Foundation,2010,2010-05,,162
Samsung Electronics,2021,2021-08,,71
Sebastian Radtke,2009,2009-01,,48
Mellanox Technologies,2015,2015-02,,80
Oracle,2010,2010-08,,193
Texas Instruments,2021,2021-07,,84
Alibaba,2022,2022-09,,149
Oracle,2010,2010-03,,260
Broadcom,2012,2012-09,,213
Nick Piggin,2020,2020-03,,147
David M. Loft,2008,2008-06,,131
Huawei Technologies,2019,2019-08,,515
Huawei Technologies,2021,2021-08,,324
Rohm Semiconductor,2020,2020-10,,2
Arnd Bergmann,2010,2010-11,,139
Nick Piggin,2017,2017-11,,219
Intel,2006,2006-02,,556
Texas Instruments,2009,2009-11,,281
Nick Piggin,2008,2008-10,,309
Oracle,2006,2006-03,,68
Huawei Technologies,2011,2011-06,,63
Broadcom,2022,2022-04,,167
Broadcom,2019,2019-12,,91
Sony,2019,2019-04,,50
Netronome Systems,2019,2019-02,,165
Sony,2014,2014-09,,24
David M. Loft,2007,2007-05,,247
Arnd Bergmann,2014,2014-02,,56
Mellanox Technologies,2013,2013-07,,158
The Linux Kernel Archives,2013,2013-03,,384
Huawei Technologies,2006,2006-03,,274
SUSE Linux,2016,2016-06,,389
Netronome Systems,2022,2022-03,,92
Broadcom,2017,2017-01,,92
Nick Piggin,2006,2006-02,,25
Huawei Technologies,2017,2017-07,,93
Mellanox Technologies,2022,2022-02,,202
Linux Foundation,2016,2016-10,,41
Oracle,2007,2007-04,,360
Oracle,2022,2022-08,,64
The Linux Kernel Archives,2017,2017-08,,364
SUSE Linux,2019,2019-10,,329
Technical University of Berlin,2013,2013-07,,56
Huawei Technologies,2005,2005-05,,42
Texas Instruments,2009,2009-08,,201
David M. Loft,2005,2005-11,,25
Sony,2018,2018-12,,104
Mellanox Technologies,2017,2017-07,,262
Red Hat,2010,2010-01,,1189
Nick Piggin,2016,2016-12,,115
Netronome Systems,2018,2018-06,,89
Rohm Semiconductor,2021,2021-11,,22
Texas Instruments,2020,2020-01,,199
Broadcom,2014,2014-01,,183
Arnd Bergmann,2018,2018-12,,132
PMC-Sierra,2021,2021-03,,46
Texas Instruments,2014,2014-12,,309
Mellanox Technologies,2011,2011-09,,77
Sony,2019,2019-06,,99
amd.com,2012,2012-04,,206
Hammerspace,2021,2021-12,,23
Oracle,2019,2019-05,,247
amd.com,2015,2015-01,,262
Linux Foundation,2012,2012-07,,91
